Job Title,Company,Location,Experience,Job ID,Listing URL,Job URL,Salary,Skills,Description,Company Details,Additional Requirements
Python Software Developer - Infosys,Infosys,"Hybrid - Hyderabad, Pune, Bengaluru",8-13 Yrs,080925025842,https://www.naukri.com/job-listings-python-software-developer-infosys-infosys-hyderabad-pune-bengaluru-8-to-13-years-080925025842,https://www.naukri.com/job-listings-python-software-developer-infosys-infosys-hybrid-hyderabad-pune-bengaluru-8-13-yrs-080925025842,Avg. salary - 7.6 LPA,"Python Framework, Postgresql, Python Development, Elastic Search, Python","Job description
Job description
Hiring for Python Developer with experience range 9 to 17yrs.
Mandatory Skills: Python Developer-Python, Elasticsearch, PostgreSQL
Education: BE/B.Tech/MCA/M.Tech/MSc./MSts


Role: Software Development - Other
read more
Key Skills
Skills highlighted with ‘‘ are preferred keyskills
Python FrameworkPostgresqlPython DevelopmentElastic SearchPython",,Role: Software Development - Other
Python Software Developer,MNC Group,"Hybrid - Noida, Pune, Bengaluru",7-11 Yrs,150126011720,https://www.naukri.com/job-listings-python-software-developer-symphoni-hr-noida-pune-bengaluru-7-to-11-years-150126011720,https://www.naukri.com/job-listings-python-software-developer-mnc-group-hybrid-noida-pune-bengaluru-7-11-yrs-150126011720,25-35 Lacs P.A.,"Pandas, Django Framework, Python Development, AWS, SQL, API, Numpy, Python","Job description
Principal Consultant Python & AWS

Job Description
We are inviting applications for the role of Principal Consultant Python & AWS.

The candidate will be responsible for designing, developing, and deploying Python-based backend applications on AWS cloud, working closely with internal teams and client stakeholders.
This is a hands-on senior backend role with strong exposure to cloud, APIs, databases, and Agile delivery.

Roles & Responsibilities
Design, develop, and maintain backend applications and services using Python
Develop REST APIs using frameworks like Flask / Django
Deploy and manage applications on AWS cloud (Lambda, EC2, RDS, etc.)
Work in Agile / Scrum methodology and participate in sprint activities
Follow complete SDLC – requirement analysis, design, coding, testing, deployment, and documentation
Ensure adherence to coding standards, best practices, and security guidelines
Perform code reviews, debugging, and performance optimization
Work with SQL and NoSQL databases for data storage and retrieval
Handle structured and unstructured data from multiple sources
Collaborate with cross-functional teams and communicate technical issues effectively
Build strong client relationships and support delivery excellence
Act as a transformation evangelist and help improve processes
Required Skills (Must Have)
7–11 years of experience in software development
Strong hands-on experience in Python
Experience with AWS / Amazon Web Services
Hands-on exposure to AWS Lambda, EC2, RDS, API Gateway
Strong knowledge of REST APIs, JSON
Experience with SQL databases (MySQL / PostgreSQL / Oracle)
Experience working in Agile / Scrum environments
Good debugging and problem-solving skills
Preferred Skills (Good to Have)
Experience with Flask (preferred) or Django
Knowledge of Pandas, NumPy
Experience with NoSQL databases (MongoDB, DynamoDB)
Exposure to CloudFormation, SAM, ECS
Experience with Docker and CI/CD pipelines
Knowledge of XML, SOAP APIs
Experience in Banking / Financial Services domain
Good communication and client-facing skills
Educational Qualification
B.E / B.Tech / MCA / M.Tech (Computer Science / IT or related fields)


Role: Back End Developer
Industry Type: IT Services & Consulting
Department: Engineering - Software & QA
Employment Type: Full Time, Permanent
Role Category: Software Development
Education
UG: B.Tech/B.E. in Any Specialization
PG: MCA in Any Specialization
Key Skills
Skills highlighted with ‘‘ are preferred keyskills
PandasDjango FrameworkPython DevelopmentAWSSQL
APINumpyPython",,"Role: Back End Developer
Industry Type: IT Services & Consulting
Department: Engineering - Software & QA
Employment Type: Full Time, Permanent
Role Category: Software Development"
Python Software Developer,Net2Source LLP,"Hybrid - Pune, Chennai, Bengaluru",6-11 Yrs,130126031551,https://www.naukri.com/job-listings-python-software-developer-net2source-llp-pune-chennai-bengaluru-6-to-11-years-130126031551,https://www.naukri.com/job-listings-python-software-developer-net2source-llp-hybrid-pune-chennai-bengaluru-6-11-yrs-130126031551,9-14 Lacs P.A.,"Python, Django, Pandas, Python Development, Numpy, Flask","Job description
Role & responsibilities
Expected to be an SME.
- Collaborate and manage the team to perform.
- Responsible for team decisions.
- Engage with multiple teams and contribute on key decisions.
- Provide solutions to problems for their immediate team and across multiple teams.
- Mentor junior team members to enhance their skills and knowledge.
- Continuously evaluate and improve existing processes and workflows.
Professional & Technical Skills:
- Must To Have Skills: Proficiency in Python (Programming Language).
- Strong understanding of machine learning frameworks such as TensorFlow or PyTorch.
- Experience with cloud platforms like AWS, Azure, or Google Cloud for deploying AI solutions.
- Familiarity with data processing libraries such as Pandas and NumPy.
- Knowledge of software development best practices, including version control and testing.



Role: IT Consulting - Other
Industry Type: IT Services & Consulting
Department: Consulting
Employment Type: Full Time, Permanent
Role Category: IT Consulting
Education
UG: Any Graduate, B.Tech/B.E. in Any Specialization
Key Skills
Skills highlighted with ‘‘ are preferred keyskills
Python
DjangoPandasPython DevelopmentNumpyFlask",,"Role: IT Consulting - Other
Industry Type: IT Services & Consulting
Department: Consulting
Employment Type: Full Time, Permanent
Role Category: IT Consulting"
Python Software Developer,MNC Group,"Hybrid - Pune, Bengaluru",6-11 Yrs,120126025784,https://www.naukri.com/job-listings-python-software-developer-burgeon-it-services-pune-bengaluru-6-to-11-years-120126025784,https://www.naukri.com/job-listings-python-software-developer-mnc-group-hybrid-pune-bengaluru-6-11-yrs-120126025784,15-24 Lacs P.A.,"OOPS, Data Structures, Python Development, c++, Algorithms","Job description
Hiring for MNC Client for below Position

Role : Python Developer
Total Experience: 6-12 Years
Relevant Experience: 6-12YEARS
Work Location: Pune
Mode of work: Hybrid
Duration: Contract to Hire
Notice Period: Immediate-30-Days
Shift: 24/7
Mode of Interview: 1st round virtual & 2nd round F2F/ Virtual

JD:
Mandatory skills
Python Developer , oops, c++,Data structures, alogorithms


Interested candidates can share updated cv (or) any references to
shirisha@burgeonits.net




Role: IT & Information Security - Other
Industry Type: IT Services & Consulting
Department: IT & Information Security
Employment Type: Part Time, Temporary/Contractual
Role Category: IT & Information Security - Other
Education
UG: Any Graduate
PG: Any Postgraduate
Key Skills
Skills highlighted with ‘‘ are preferred keyskills
OOPSData StructuresPython Development
c++Algorithms",,"Role: IT & Information Security - Other
Industry Type: IT Services & Consulting
Department: IT & Information Security
Employment Type: Part Time, Temporary/Contractual
Role Category: IT & Information Security - Other"
PYTHON DEVELOPMENT,Godigi Infotech,Mumbai,No fixed duration,241125506814,https://www.naukri.com/job-listings-python-development-godigi-infotech-mumbai-0-to-1-years-241125506814,https://www.naukri.com/job-listings-python-development-godigi-infotech-mumbai-no-fixed-duration-241125506814,,"Computer science, Automation, Front end, Version control, Postgresql, Django, MySQL, Data structures, Internship, Python","Description
Download Our Mobile App
Download our mobile app to access online courses, free digital notes, interview prep, free job updates, and more - all in one powerful app!
Job description
Assist in writing clean, scalable, and efficient Python code
Support development of REST APIs, automation tools, or web applications
Debug and test existing code, assist in optimizing performance
Work with frameworks like Flask, Django, or FastAPI
Integrate data from various back-end services and databases
Collaborate with cross-functional teams including front-end, QA, and DevOps
Maintain proper documentation for code and processes
Other requirements :
Good understanding of Python fundamentals, OOP, and data structures
Familiarity with Flask or Django (academic or personal projects)
Basic understanding of databases like MySQL, PostgreSQL, or MongoDB
Exposure to version control systems like Git
Willingness to learn, strong problem-solving ability, and attention to detail
Bonus: Knowledge of Pandas, NumPy, or scripting for automation
Final-year students or recent graduates in computer science, IT, or related fields
Availability to commit for a full-time internship for the specified duration
Portfolio or GitHub showcasing Python projects (preferred)
Role: Blockchain Quality Assurance Engineer
Industry Type: Management Consulting
Department: Engineering - Software & QA
Employment Type: Full Time, Permanent
Role Category: Quality Assurance and Testing
Education
UG: Any Graduate
PG: Any Postgraduate
Key Skills
Computer scienceAutomationFront endVersion controlPostgresqlDjangoMySQLData structuresInternshipPython",,"Role: Blockchain Quality Assurance Engineer
Industry Type: Management Consulting
Department: Engineering - Software & QA
Employment Type: Full Time, Permanent
Role Category: Quality Assurance and Testing"
Python Software Developer,Ampstek,Bangalore Rural,5-10 Yrs,150126919694,https://www.naukri.com/job-listings-python-software-developer-srs-infoway-bangalore-rural-5-to-10-years-150126919694,https://www.naukri.com/job-listings-python-software-developer-ampstek-bangalore-rural-5-10-yrs-150126919694,,,,,
Python Software Developer,Grid Dynamics,Hybrid - Bengaluru,3-6 Yrs,070126022477,https://www.naukri.com/job-listings-python-software-developer-grid-dynamics-bengaluru-3-to-6-years-070126022477,https://www.naukri.com/job-listings-python-software-developer-grid-dynamics-hybrid-bengaluru-3-6-yrs-070126022477,,,,,
Sr Software Python Developer,Manpowergroup Services India,Gurugram,2-4 Yrs,060126031907,https://www.naukri.com/job-listings-sr-software-python-developer-manpowergroup-services-india-gurugram-2-to-4-years-060126031907,https://www.naukri.com/job-listings-sr-software-python-developer-manpowergroup-services-india-gurugram-2-4-yrs-060126031907,7-12 Lacs P.A.,"SCALA, API, Python Development, Flask, Python Framework, Django, Numpy","Job description
Job Summary
We are looking for a highly skilled Senior Backend Engineer with deep expertise in Python to design, build, and maintain scalable backend services and APIs. The ideal candidate has strong experience with modern Python frameworks, asynchronous programming, microservices architecture, and data-intensive systems. You will collaborate closely with frontend engineers, product managers, and QA teams to deliver reliable, high-performance solutions.
Key Responsibilities
Develop, enhance, and maintain backend services and RESTful APIs using Python
Work with Python frameworks such as Django, Flask, and FastAPI
Design and implement scalable, secure, and high-performance architectures
Write clean, reusable, maintainable, and testable code following best practices
Integrate third-party APIs and internal services
Collaborate with frontend teams, product owners, and QA engineers to deliver features end-to-end
Design and manage databases, data models, and ORM layers
Monitor application performance and proactively implement improvements
Participate in code reviews and contribute to engineering standards and best practices
Troubleshoot, debug, and resolve complex technical issues
Implement data validation, schema validation, and model-based testing using Python libraries (e.g., Pydantic)
Analyze test results, report defects, and ensure timely resolution
Support and improve CI/CD pipelines and deployment workflows
Role: Back End Developer
Industry Type: Software Product
Department: Engineering - Software & QA
Employment Type: Full Time, Permanent
Role Category: Software Development
Education
UG: Any Graduate
Key Skills
Skills highlighted with ‘‘ are preferred keyskills
SCALAAPIPython DevelopmentFlask
Python FrameworkDjangoNumpy",,"Role: Back End Developer
Industry Type: Software Product
Department: Engineering - Software & QA
Employment Type: Full Time, Permanent
Role Category: Software Development"
Python Software Developer-C2H,Aionex Outsourcing service Pvt Ltd,Bengaluru,2-4 Yrs,140126019571,https://www.naukri.com/job-listings-python-software-developer-c2h-aionex-outsourcing-bengaluru-2-to-4-years-140126019571,https://www.naukri.com/job-listings-python-software-developer-c2h-aionex-outsourcing-service-pvt-ltd-bengaluru-2-4-yrs-140126019571,3-8 Lacs P.A.,"Python Development, Pandas, Django Framework, API, Numpy, Python, SQL","Job description
Design, develop, and maintain automation scripts using Python.
o Build automation frameworks tailored to web/desktop applications, ensuring reliable, accurate, and efficient execution.
Role: Back End Developer
Industry Type: Recruitment / Staffing
Department: Engineering - Software & QA
Employment Type: Full Time, Temporary/Contractual
Role Category: Software Development
Education
UG: Any Graduate
Key Skills
Skills highlighted with ‘‘ are preferred keyskills
Python Development
PandasDjango FrameworkAPINumpyPythonSQL",,"Role: Back End Developer
Industry Type: Recruitment / Staffing
Department: Engineering - Software & QA
Employment Type: Full Time, Temporary/Contractual
Role Category: Software Development"
Python Developer,Bharatrohan,Gurugram,No fixed duration,080126500415,https://www.naukri.com/job-listings-python-developer-bharat-rohan-airborne-innovations-private-limited-gurugram-0-to-2-years-080126500415,https://www.naukri.com/job-listings-python-developer-bharatrohan-gurugram-no-fixed-duration-080126500415,,"GIS, Data analysis, Front end, Intern, Javascript, HTML, Application development, Internship, SQL, Python","Description
Python Development Intern

Location: Gurugram

About Us:
BharatRohan Airborne Innovations Pvt. Ltd. is a leading Ag-tech firm based in India, committed to revolutionizing agriculture by empowering farmers with advanced technology solutions. Our mission is to ensure sustainable and secure food supply chains while enhancing farmers profitability. With expertise in Hyperspectral Imaging and UAV based decision support systems, we are reshaping agriculture and making a significant impact on the industry.

Job Overview:
We are seeking a motivated and passionate Python Developer Intern to join our dynamic and innovative team. As a Python Developer Intern, you will have the opportunity to work on real-world projects, gain hands-on experience in Python development, and contribute to the success of our organization. This internship is designed for individuals eager to enhance their skills in software development, particularly in Python, PyQt5, and GIS, and who are excited about the prospect of working in a collaborative and fast-paced environment.

Roles & Responsibilities:

1. Code Development: - Collaborate with the development team to design, develop, test, and deploy Python applications, with a focus on utilizing PyQt5 for creating desktop applications. - Write clean, efficient, and maintainable code following best practices.

2. GIS Integration: - Implement GIS functionalities within applications, leveraging your knowledge of GIS principles and tools. - Work on projects that involve spatial data analysis, mapping, and visualization.

3. Problem Solving: - Work on problem-solving tasks, debug code, and troubleshoot issues to ensure the reliability and functionality of applications.

4. Collaboration: - Collaborate with cross-functional teams, including Remote Sensing Team, Sale and Marketing, and other developers, to deliver high-quality software solutions.

5. Learning and Development: - Actively participate in learning opportunities to enhance your Python development skills, particularly in PyQt5, and expand your knowledge of GIS technologies.

6. Documentation: - Document code, processes, and solutions to facilitate knowledge sharing and future development.

Qualifications:
- Enrolled in a relevant academic program (Computer Science, Software Engineering, or related field).
- Basic understanding of Python programming language.
- Eagerness to learn, adapt, and contribute to a collaborative team environment.
- Strong communication and problem-solving skills.

Preferred Skills:
- Familiarity with Python application development
- Knowledge of version control systems like Git&GitHub.
- Understanding of basic database concepts (SQL, MongoDB, etc.).
- Familiarity with front-end technologies (HTML, CSS, JavaScript).
- Previous internship or personal projects demonstrating Python development skills,
- PyQt5, and GIS knowledge are a plus.


BharatRohan Airborne Innovations Pvt. Ltd. is an equal opportunity employer. We welcome applicants from all backgrounds to join our team and contribute to our mission of reshaping agriculture through technology and innovation.
Role: Back End Developer
Industry Type: Biotechnology
Department: Engineering - Software & QA
Employment Type: Full Time, Permanent
Role Category: Software Development
Education
UG: Any Graduate
PG: Any Postgraduate
Key Skills
GISData analysisFront endInternJavascriptHTMLApplication developmentInternshipSQLPython",,"Role: Back End Developer
Industry Type: Biotechnology
Department: Engineering - Software & QA
Employment Type: Full Time, Permanent
Role Category: Software Development"
Python Software Developer,Ampstek,Pune,5-10 Yrs,150126919695,https://www.naukri.com/job-listings-python-software-developer-srs-infoway-pune-5-to-10-years-150126919695,https://www.naukri.com/job-listings-python-software-developer-ampstek-pune-5-10-yrs-150126919695,,"Unix, Python Development, python developer, Pytho, Unix Shell Scripting, Python Senior Software developer","Job description
Hiring! Python Developer with Unix Experience
Position: Python Developer
Location: Bangalore | Pune | Hyderabad
Experience: 5+ years
Salary: 12 LPA to 18 LPA (Negotiable based on experience)
Are you a passionate Python Developer with a strong background in Unix/Linux environments? Were looking for a skilled developer to join a dynamic team in one of India’s top tech hubs! If you are proficient in Python development, have a solid understanding of Unix systems, and thrive in collaborative environments, this is the perfect opportunity for you.
Key Responsibilities:
Develop and maintain scalable Python applications
Optimize code for performance, reliability, and scalability
Leverage your Unix/Linux expertise to manage and troubleshoot systems
Collaborate with cross-functional teams to deliver top-tier solutions
Stay up to date with the latest trends in Python and system administration
What We’re Looking For:
Strong proficiency in Python (experience with frameworks like Django, Flask, etc. is a plus)
Solid experience working with Unix/Linux systems
Ability to design, develop, and deploy robust applications
Good understanding of databases and APIs
Strong problem-solving skills and attention to detail
Excellent communication and collaboration skills


Role: IT Security - Other
Industry Type: IT Services & Consulting
Department: IT & Information Security
Employment Type: Full Time, Permanent
Role Category: IT Security
Education
UG: Any Graduate
Key Skills
Skills highlighted with ‘‘ are preferred keyskills
UnixPython Developmentpython developer
PythoUnix Shell ScriptingPython Senior Software developer",,"Role: IT Security - Other
Industry Type: IT Services & Consulting
Department: IT & Information Security
Employment Type: Full Time, Permanent
Role Category: IT Security"
Python Software Developer,TUV SUD South Asia,Pune,3-5 Yrs,120126011210,https://www.naukri.com/job-listings-python-software-developer-tuv-sud-south-asia-pune-3-to-5-years-120126011210,https://www.naukri.com/job-listings-python-software-developer-tuv-sud-south-asia-pune-3-5-yrs-120126011210,,,,,
Software Engineer - Python Developer,Careernet,Hybrid - Bengaluru,5-10 Yrs,070126010804,https://www.naukri.com/job-listings-software-engineer-python-developer-careernet-bengaluru-5-to-10-years-070126010804,https://www.naukri.com/job-listings-software-engineer-python-developer-careernet-hybrid-bengaluru-5-10-yrs-070126010804,,,,,
Python Software Developer -N,Infosys,"Hybrid - Hyderabad, Chennai, Bengaluru",5-10 Yrs,261225026313,https://www.naukri.com/job-listings-python-software-developer-n-infosys-hyderabad-chennai-bengaluru-5-to-10-years-261225026313,https://www.naukri.com/job-listings-python-software-developer-n-infosys-hybrid-hyderabad-chennai-bengaluru-5-10-yrs-261225026313,,"Django, Python, Python Development","Job description
Responsibilities A day in the life of an Infoscion • As part of the Infosys delivery team, your primary role would be to ensure effective Design, Development, Validation and Support activities, to assure that our clients are satisfied with the high levels of service in the technology domain. • You will gather the requirements and specifications to understand the client requirements in a detailed manner and translate the same into system requirements. • You will play a key role in the overall estimation of work requirements to provide the right information on project estimations to Technology Leads and Project Managers. • You would be a key contributor to building efficient programs/ systems and if you think you fit right in to help our clients navigate their next in their digital transformation journey, this is the place for you! If you think you fit right in to help our clients navigate their next in their digital transformation journey, this is the place for you!





read more
Key Skills
Skills highlighted with ‘‘ are preferred keyskills
DjangoPython
Python Development",,
Python Software Developer - ENG @Infosys - PAN INDIA,Infosys,"Hybrid - Hyderabad, Chennai, Bengaluru",4-5 Yrs,230925036738,https://www.naukri.com/job-listings-python-software-developer-eng-infosys-pan-india-infosys-hyderabad-chennai-bengaluru-4-to-5-years-230925036738,https://www.naukri.com/job-listings-python-software-developer-eng-infosys-pan-india-infosys-hybrid-hyderabad-chennai-bengaluru-4-5-yrs-230925036738,Avg. salary - 7.6 LPA,"Django, Python, Python Development","Job description
Responsibilities A day in the life of an Infoscion • As part of the Infosys delivery team, your primary role would be to ensure effective Design, Development, Validation and Support activities, to assure that our clients are satisfied with the high levels of service in the technology domain. • You will gather the requirements and specifications to understand the client requirements in a detailed manner and translate the same into system requirements. • You will play a key role in the overall estimation of work requirements to provide the right information on project estimations to Technology Leads and Project Managers. • You would be a key contributor to building efficient programs/ systems and if you think you fit right in to help our clients navigate their next in their digital transformation journey, this is the place for you! If you think you fit right in to help our clients navigate their next in their digital transformation journey, this is the place for you!





read more
Key Skills
Skills highlighted with ‘‘ are preferred keyskills
DjangoPython
Python Development",,
Python Software Developer,Deloitte Consulting,Bengaluru,3-8 Yrs,171225026505,https://www.naukri.com/job-listings-python-software-developer-deloitte-consulting-bengaluru-3-to-8-years-171225026505,https://www.naukri.com/job-listings-python-software-developer-deloitte-consulting-bengaluru-3-8-yrs-171225026505,7-11 Lacs P.A.,"Django, React.Js, Python, Django Rest Api, Django Framework, API, Python Development, Flask","Job description
Anyone who is available on 20th December in Bangalore for a face-to-face interview, please apply.
Keywords: Python, ReactJS/AngularJS, Django/Flask/FastAPI, RESTful APIs, SQL, SQLAlchemy, JavaScript, CSS, Dash-Plotly, Azure, Git, CI/CD, Agile.
Role: Developing and maintaining web applications using Python and modern front-end technologies.
Responsibilities:
Design and implement front-end applications using ReactJS/AngularJS.
Develop and maintain web applications using Python frameworks such as Django/Flask/FastAPI.
Create and manage RESTful APIs to support front-end functionality.
Collaborate with product managers and other developers to understand requirements and deliver solutions.
Write clean, maintainable and efficient code.
Ensure the performance, quality and responsiveness of applications.
Implement automated testing and continuous integration/continuous deployment (CI/CD) pra
ctices.
Troubleshoot and debug applications.
Participate in code reviews and provide constructive feedback.
Stay up-to-date with emerging technologies and industry trends.
Skills/Qualifications/Experience:
Bachelors or Masters degree in Computer Science, Engineering or a related field.
Primary skills: Python, ReactJS, Django/Flask/FastAPI, RESTful APIs, SQL, JavaScript.
Secondary skills: Azure, Dash-Plotly.
Other good to have skills: Git, CI/CD, Agile.
Soft Skills: Excellent written and verbal communication skills, Flexible, Self-driven, Team Player.

Role: Other
Industry Type: Management Consulting
Department: Other
Employment Type: Full Time, Permanent
Role Category: Other
Education
UG: Any Graduate
Key Skills
Skills highlighted with ‘‘ are preferred keyskills
DjangoReact.JsPython
Django Rest ApiDjango FrameworkAPIPython DevelopmentFlask",,"Role: Other
Industry Type: Management Consulting
Department: Other
Employment Type: Full Time, Permanent
Role Category: Other"
